Grant.Application.ID,Sponsor.Code,Grant.Category.Code,Contract.Value.Band...see.note.A,RFCD.Code.1,RFCD.Percentage.1,SEO.Code.1,SEO.Percentage.1,Person.ID.1,Role.1,Year.of.Birth.1,Number.of.Successful.Grant.1,Number.of.Unsuccessful.Grant.1,Start.Year,Grant.Status
4507,4D,10A,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,74322.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,-0.7569548971578205,2007,1
4508,4D,10A,B ,350201.0,0.9656194378925351,749901.0,1.0968682807632335,145977.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.8034048759892362,-0.7569548971578205,2007,1
4509,222B,30C,A ,280210.0,-1.5885893160617228,700103.0,-1.2322150161338414,82427.0,CHIEF_INVESTIGATOR,-0.7981292358120862,-0.13160591992748422,0.30784390068972856,2007,1
4510,143C,30B,E ,270708.0,-0.9693871938909937,770903.0,-0.8440344666509956,39407.0,CHIEF_INVESTIGATOR,1.9154808882261671,-0.13160591992748422,0.30784390068972856,2007,0
4511,4D,10A,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,2712.0,CHIEF_INVESTIGATOR,0.2873148138032152,0.5401930361342677,0.6627768333055782,2007,1
4512,4D,10A,D ,320405.0,0.9656194378925351,730101.0,-0.8440344666509956,77112.0,CHIEF_INVESTIGATOR,-0.2554072110044355,0.5401930361342677,1.0177097659214278,2007,1
4513,4D,10A,D ,320405.0,0.9656194378925351,730101.0,-0.8440344666509956,77112.0,CHIEF_INVESTIGATOR,-0.2554072110044355,0.5401930361342677,1.0177097659214278,2007,1
4514,4D,10A,D ,329903.0,0.9656194378925351,730108.0,1.0968682807632335,491012.0,CHIEF_INVESTIGATOR,1.9154808882261671,-0.8034048759892362,-0.7569548971578205,2007,1
4515,4D,10A,J ,270209.0,-1.6272894486973934,730104.0,-0.8440344666509956,82547.0,CHIEF_INVESTIGATOR,-0.7981292358120862,1.2119919921960196,0.30784390068972856,2007,0
4516,15C,10A,C ,300499.0,0.9656194378925351,630106.0,1.0968682807632335,10387.0,CHIEF_INVESTIGATOR,-1.340851260619737,-0.13160591992748422,-0.04708903192612112,2007,1
4517,166B,10A,G ,379999.0,-0.5823858675342879,759999.0,-2.008576115099533,786512.0,CHIEF_INVESTIGATOR,-1.340851260619737,-0.8034048759892362,-0.4020219645419708,2007,0
4518,4D,10A,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,22917.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,-0.4020219645419708,2007,1
4519,126B,10A,C ,270504.0,0.9656194378925351,620204.0,1.0968682807632335,126247.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.8034048759892362,-0.7569548971578205,2007,1
4520,153A,10A,A ,430101.0,0.9656194378925351,750901.0,1.0968682807632335,786607.0,CHIEF_INVESTIGATOR,-0.7981292358120862,-0.8034048759892362,-0.4020219645419708,2007,0
4521,36D,10A,E ,270504.0,-0.9693871938909937,620101.0,1.0968682807632335,705382.0,CHIEF_INVESTIGATOR,1.3727588634185166,-0.8034048759892362,-0.7569548971578205,2007,1
4522,4D,10A,A ,321216.0,-0.19538454117758217,750299.0,-1.6203955656166873,421337.0,CHIEF_INVESTIGATOR,-0.7981292358120862,-0.8034048759892362,-0.4020219645419708,2007,1
4523,166B,10A,G ,270401.0,0.9656194378925351,770703.0,1.0968682807632335,79742.0,CHIEF_INVESTIGATOR,-1.340851260619737,-0.8034048759892362,0.30784390068972856,2007,0
4524,4D,20C,G ,321099.0,-1.3563885202476995,730108.0,-0.029611097496970693,27632.0,CHIEF_INVESTIGATOR,-1.8835732854273874,-0.8034048759892362,-0.7569548971578205,2007,1
4525,166B,10A,F ,270708.0,-0.9693871938909937,770903.0,-0.8440344666509956,39407.0,CHIEF_INVESTIGATOR,1.9154808882261671,-0.13160591992748422,0.6627768333055782,2007,0
4526,4D,10A,B ,379999.0,0.9656194378925351,750399.0,1.0968682807632335,351122.0,CHIEF_INVESTIGATOR,-1.340851260619737,-0.8034048759892362,-0.7569548971578205,2007,1
4527,2B,10A,D ,230117.0,-0.9693871938909937,660403.0,-1.2322150161338414,1617.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.8034048759892362,-0.7569548971578205,2007,1
4528,4D,20C,A ,300501.0,0.9656194378925351,730108.0,-0.029611097496970693,27632.0,CHIEF_INVESTIGATOR,-1.8835732854273874,-0.8034048759892362,-0.7569548971578205,2007,1
4529,166B,10A,F ,380105.0,-2.517392499317817,770402.0,-0.45585391716814977,22322.0,CHIEF_INVESTIGATOR,-0.7981292358120862,-0.8034048759892362,-0.04708903192612112,2007,0
4530,4D,20C,E ,321099.0,-0.9693871938909937,730108.0,-0.029611097496970693,27632.0,CHIEF_INVESTIGATOR,-1.8835732854273874,-0.8034048759892362,-0.7569548971578205,2007,1
4531,221A,30B,B ,321004.0,0.9656194378925351,730105.0,1.0968682807632335,78817.0,CHIEF_INVESTIGATOR,-1.340851260619737,1.2119919921960196,1.0177097659214278,2007,1
4532,166B,10A,G ,260699.0,-2.130391172961111,770101.0,-1.6203955656166873,66062.0,CHIEF_INVESTIGATOR,-1.340851260619737,-0.8034048759892362,-0.4020219645419708,2007,0
4533,4D,10A,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,78222.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.8034048759892362,-0.7569548971578205,2007,1
4534,243C,30B,B ,291799.0,0.9656194378925351,671399.0,1.0968682807632335,52802.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,-0.7569548971578205,2007,1
4535,51C,20C,A ,240499.0,0.9656194378925351,671401.0,-0.45585391716814977,500137.0,CHIEF_INVESTIGATOR,1.3727588634185166,1.2119919921960196,-0.7569548971578205,2007,1
4536,166B,10A,G ,300602.0,-1.3563885202476995,771007.0,1.0968682807632335,592.0,PRINCIPAL_SUPERVISOR,-0.7981292358120862,-0.13160591992748422,-0.04708903192612112,2007,0
4537,166B,10A,G ,270702.0,-1.743389846604405,770409.0,1.0968682807632335,29512.0,CHIEF_INVESTIGATOR,0.8300368386108659,2.5555899043195236,0.6627768333055782,2007,0
4538,166B,10A,H ,270708.0,-0.9693871938909937,769999.0,-0.8440344666509956,81792.0,CHIEF_INVESTIGATOR,-1.340851260619737,0.5401930361342677,-0.4020219645419708,2007,0
4539,166B,10A,G ,270704.0,-1.3563885202476995,770703.0,-1.6203955656166873,500417.0,CHIEF_INVESTIGATOR,0.8300368386108659,1.8837909482577717,-0.4020219645419708,2007,0
4540,111C,10A,H ,300399.0,0.9656194378925351,620201.0,-1.4651233458235489,297392.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,-0.7569548971578205,2007,0
4541,4D,10A,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,685762.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.13160591992748422,-0.4020219645419708,2007,1
4542,4D,20C,C ,329999.0,0.9656194378925351,730108.0,-0.8440344666509956,34177.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,1.0177097659214278,2007,1
4543,40D,10B,C ,320305.0,-0.9693871938909937,730106.0,-0.06767336768530394,69812.0,CHIEF_INVESTIGATOR,-0.2554072110044355,1.2119919921960196,2.792374429000676,2007,0
4544,166B,10A,H ,269901.0,-0.9693871938909937,760299.0,1.0968682807632335,74142.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.8034048759892362,0.6627768333055782,2007,0
4545,100D,30B,C ,270603.0,-1.936890509782758,730111.0,-0.8440344666509956,23342.0,PRINCIPAL_SUPERVISOR,-0.2554072110044355,-0.8034048759892362,-0.4020219645419708,2007,1
4546,4D,10A,D ,291804.0,-1.743389846604405,780103.0,-0.8440344666509956,491012.0,CHIEF_INVESTIGATOR,1.9154808882261671,-0.8034048759892362,-0.7569548971578205,2007,1
4547,75C,10B,A ,320899.0,0.9656194378925351,730214.0,1.0968682807632335,51842.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.13160591992748422,-0.4020219645419708,2007,0
4548,1A,10A,C ,260502.0,0.1916167851791236,770802.0,1.0968682807632335,66092.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.13160591992748422,-0.04708903192612112,2007,0
4549,21A,50A,A ,321005.0,-1.3563885202476995,730105.0,-0.8440344666509956,1797.0,CHIEF_INVESTIGATOR,0.028847845185322477,0.10333584039084412,0.08069518255406263,2007,1
4550,166B,10A,H ,300899.0,-0.9693871938909937,760101.0,-1.2322150161338414,178232.0,CHIEF_INVESTIGATOR,-1.8835732854273874,-0.8034048759892362,0.6627768333055782,2007,0
4551,166B,10A,E ,260602.0,-2.130391172961111,750899.0,-1.6203955656166873,612.0,DELEGATED_RESEARCHER,-0.2554072110044355,-0.13160591992748422,-0.04708903192612112,2007,0
4552,244D,10A,H ,270208.0,-0.5823858675342879,630106.0,0.3205071817975419,656157.0,CHIEF_INVESTIGATOR,-1.8835732854273874,0.5401930361342677,-0.7569548971578205,2007,1
4553,2B,10A,A ,321102.0,-1.3563885202476995,730301.0,-0.45585391716814977,21132.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.13160591992748422,-0.7569548971578205,2007,1
4554,4D,10A,A ,280204.0,0.9656194378925351,610101.0,1.0968682807632335,2697.0,CHIEF_INVESTIGATOR,-0.7981292358120862,-0.8034048759892362,-0.4020219645419708,2007,1
4555,7C,10A,B ,300505.0,0.9656194378925351,630199.0,1.0968682807632335,497302.0,CHIEF_INVESTIGATOR,0.2873148138032152,0.5401930361342677,-0.7569548971578205,2007,1
4556,7C,10A,A ,300505.0,0.9656194378925351,630199.0,1.0968682807632335,810057.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.13160591992748422,-0.7569548971578205,2007,1
4557,7C,10A,A ,300505.0,0.9656194378925351,630199.0,1.0968682807632335,408232.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.13160591992748422,0.30784390068972856,2007,1
4558,7C,10A,B ,300505.0,0.9656194378925351,630199.0,1.0968682807632335,497302.0,CHIEF_INVESTIGATOR,0.2873148138032152,0.5401930361342677,-0.7569548971578205,2007,1
4559,97A,30B,B ,321014.0,-0.9693871938909937,730116.0,-0.8440344666509956,124692.0,CHIEF_INVESTIGATOR,1.3727588634185166,-0.8034048759892362,-0.4020219645419708,2007,0
4560,4D,10A,E ,250302.0,0.9656194378925351,780103.0,1.0968682807632335,7597.0,CHIEF_INVESTIGATOR,-0.7981292358120862,0.5401930361342677,-0.4020219645419708,2007,0
4561,246B,20C,A ,280104.0,-0.9693871938909937,730204.0,-2.396756664582379,32667.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.8034048759892362,-0.04708903192612112,2007,0
4562,97A,30B,A ,320702.0,0.9656194378925351,730104.0,1.0968682807632335,76297.0,PRINCIPAL_SUPERVISOR,-0.2554072110044355,-0.13160591992748422,-0.7569548971578205,2007,1
4563,40D,10B,C ,320702.0,0.9656194378925351,730104.0,1.0968682807632335,498427.0,CHIEF_INVESTIGATOR,0.8300368386108659,0.5401930361342677,1.7275756311531272,2007,0
4564,97A,30B,A ,320702.0,0.9656194378925351,730104.0,1.0968682807632335,76297.0,PRINCIPAL_SUPERVISOR,-0.2554072110044355,-0.13160591992748422,-0.7569548971578205,2007,1
4565,53A,10B,B ,320702.0,-0.9693871938909937,730104.0,0.3205071817975419,593492.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.13160591992748422,-0.04708903192612112,2007,1
4566,73A,30B,A ,270708.0,0.1916167851791236,770703.0,-1.2322150161338414,500417.0,CHIEF_INVESTIGATOR,0.8300368386108659,1.8837909482577717,-0.04708903192612112,2007,0
4567,4D,10A,A ,280199.0,-0.9693871938909937,700199.0,1.0968682807632335,1797.0,CHIEF_INVESTIGATOR,0.028847845185322477,0.10333584039084412,0.08069518255406263,2007,1
4568,166B,10A,D ,280211.0,-1.3563885202476995,760299.0,1.0968682807632335,81117.0,CHIEF_INVESTIGATOR,-1.340851260619737,-0.13160591992748422,-0.04708903192612112,2007,0
4569,97A,30B,A ,321105.0,-0.0018838779992292815,730211.0,0.7086877312803878,836667.0,CHIEF_INVESTIGATOR,1.3727588634185166,-0.8034048759892362,-0.4020219645419708,2007,0
4570,278B,30D,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,118007.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,-0.7569548971578205,2007,1
4571,135C,30G,A ,250201.0,-0.9693871938909937,780103.0,-0.06767336768530394,72432.0,CHIEF_INVESTIGATOR,-0.7981292358120862,-0.13160591992748422,-0.4020219645419708,2007,0
4572,97A,30B,A ,270106.0,-1.3563885202476995,780105.0,0.3205071817975419,809672.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.8034048759892362,-0.7569548971578205,2007,0
4573,4D,10A,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,685762.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.13160591992748422,-0.4020219645419708,2007,1
4574,183C,20C,A ,321204.0,-0.9693871938909937,730211.0,-0.8440344666509956,68587.0,CHIEF_INVESTIGATOR,-0.7981292358120862,1.8837909482577717,0.6627768333055782,2007,1
4575,2B,10A,C ,260602.0,-0.9693871938909937,770101.0,-0.8440344666509956,34817.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.8034048759892362,-0.7569548971578205,2007,1
4576,4D,10A,A ,390405.0,0.9656194378925351,750505.0,1.0968682807632335,36472.0,CHIEF_INVESTIGATOR,-0.7981292358120862,-0.13160591992748422,-0.7569548971578205,2007,1
4577,5A,30B,A ,310202.0,0.9656194378925351,680402.0,-0.8440344666509956,763997.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.13160591992748422,-0.7569548971578205,2007,1
4578,4D,10A,G ,340213.0,0.9656194378925351,750704.0,1.0968682807632335,64237.0,CHIEF_INVESTIGATOR,-0.7981292358120862,-0.13160591992748422,-0.7569548971578205,2007,1
4579,166B,10A,G ,300601.0,-1.936890509782758,770101.0,-0.45585391716814977,71442.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.13160591992748422,-0.04708903192612112,2007,0
4580,2B,10A,A ,230203.0,-1.743389846604405,710403.0,-0.8440344666509956,892942.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.8034048759892362,-0.7569548971578205,2007,1
4581,4D,10A,C ,321015.0,0.9656194378925351,730108.0,1.0968682807632335,78342.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.13160591992748422,1.0177097659214278,2007,0
4582,97A,30B,A ,320205.0,-0.9693871938909937,730199.0,1.0968682807632335,78967.0,CHIEF_INVESTIGATOR,-0.7981292358120862,1.8837909482577717,-0.04708903192612112,2007,0
4583,4D,10A,D ,321015.0,-0.19538454117758217,730108.0,1.0968682807632335,44697.0,CHIEF_INVESTIGATOR,0.2873148138032152,1.2119919921960196,0.30784390068972856,2007,0
4584,4D,10A,C ,270199.0,-0.9693871938909937,730108.0,-0.8440344666509956,67467.0,CHIEF_INVESTIGATOR,-0.7981292358120862,0.5401930361342677,-0.4020219645419708,2007,0
4585,59C,20C,D ,270210.0,-0.9693871938909937,730104.0,-0.8440344666509956,82547.0,CHIEF_INVESTIGATOR,-0.7981292358120862,1.8837909482577717,0.30784390068972856,2007,1
4586,55C,30B,A ,321014.0,0.9656194378925351,730116.0,1.0968682807632335,22352.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.13160591992748422,-0.7569548971578205,2007,1
4587,4D,10A,B ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,80687.0,CHIEF_INVESTIGATOR,-1.340851260619737,-0.8034048759892362,-0.7569548971578205,2007,1
4588,47C,10B,A ,250102.0,0.9656194378925351,780103.0,1.0968682807632335,1797.0,EXT_CHIEF_INVESTIGATOR,0.028847845185322477,0.10333584039084412,0.08069518255406263,2007,0
4589,241A,30C,A ,321105.0,0.9656194378925351,730302.0,-1.4263052908752643,836667.0,CHIEF_INVESTIGATOR,1.3727588634185166,-0.8034048759892362,0.30784390068972856,2007,0
4590,4D,10A,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,80687.0,CHIEF_INVESTIGATOR,-1.340851260619737,-0.8034048759892362,-0.7569548971578205,2007,1
4591,241A,30C,C ,320602.0,-1.6272894486973934,730203.0,-0.45585391716814977,66887.0,CHIEF_INVESTIGATOR,-0.7981292358120862,0.5401930361342677,2.792374429000676,2007,0
4592,241A,30C,D ,321105.0,0.9656194378925351,730211.0,-0.8440344666509956,836667.0,CHIEF_INVESTIGATOR,1.3727588634185166,-0.8034048759892362,0.30784390068972856,2007,0
4593,47C,10B,A ,250201.0,-2.130391172961111,660104.0,-0.8440344666509956,1797.0,EXT_CHIEF_INVESTIGATOR,0.028847845185322477,0.10333584039084412,0.08069518255406263,2007,0
4594,94B,10B,B ,321004.0,0.9656194378925351,730105.0,1.0968682807632335,735967.0,CHIEF_INVESTIGATOR,0.2873148138032152,0.5401930361342677,-0.4020219645419708,2007,0
4595,4D,10A,B ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,24572.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,-0.04708903192612112,2007,0
4596,40D,10B,C ,321003.0,-0.19538454117758217,730106.0,-0.06767336768530394,5242.0,CHIEF_INVESTIGATOR,-1.8835732854273874,-0.8034048759892362,-0.4020219645419708,2007,0
4597,4D,10A,B ,370106.0,-0.9693871938909937,730212.0,1.0968682807632335,4492.0,CHIEF_INVESTIGATOR,-1.340851260619737,-0.13160591992748422,-0.7569548971578205,2007,1
4598,63C,20A,B ,321203.0,0.9656194378925351,730301.0,1.0968682807632335,106227.0,CHIEF_INVESTIGATOR,-0.7981292358120862,-0.8034048759892362,-0.4020219645419708,2007,1
4599,196D,20C,C ,320702.0,0.9656194378925351,730104.0,1.0968682807632335,21732.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.13160591992748422,-0.4020219645419708,2007,1
4600,4D,10A,C ,300510.0,0.9656194378925351,630103.0,-0.8440344666509956,65077.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.13160591992748422,-0.7569548971578205,2007,1
4601,40D,10B,D ,270603.0,0.9656194378925351,730106.0,1.0968682807632335,133557.0,CHIEF_INVESTIGATOR,0.8300368386108659,0.5401930361342677,-0.7569548971578205,2007,1
4602,4D,10A,A ,300599.0,0.9656194378925351,630106.0,1.0968682807632335,20497.0,CHIEF_INVESTIGATOR,0.2873148138032152,0.5401930361342677,-0.4020219645419708,2007,1
4603,7C,10A,A ,300505.0,0.9656194378925351,630199.0,1.0968682807632335,408232.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.13160591992748422,0.30784390068972856,2007,1
4604,40D,10B,E ,321204.0,-0.9693871938909937,730106.0,-0.8440344666509956,74832.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.8034048759892362,-0.04708903192612112,2007,0
4605,7C,10A,A ,300505.0,0.9656194378925351,630199.0,1.0968682807632335,810057.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.13160591992748422,-0.7569548971578205,2007,1
4606,97A,30B,A ,329903.0,0.9656194378925351,730110.0,1.0968682807632335,701397.0,CHIEF_INVESTIGATOR,1.3727588634185166,-0.8034048759892362,0.6627768333055782,2007,0
4607,164D,10B,G ,321021.0,-0.5823858675342879,730104.0,1.0968682807632335,18832.0,CHIEF_INVESTIGATOR,1.3727588634185166,-0.8034048759892362,0.30784390068972856,2007,0
4608,40D,10B,C ,321005.0,0.9656194378925351,730204.0,-1.2322150161338414,1797.0,CHIEF_INVESTIGATOR,-0.2554072110044355,2.5555899043195236,4.567039092079924,2007,0
4609,51C,20C,A ,290603.0,-0.19538454117758217,680303.0,-0.8440344666509956,41912.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.13160591992748422,-0.4020219645419708,2007,1
4610,270B,30D,A ,321017.0,0.9656194378925351,730114.0,-0.45585391716814977,84622.0,CHIEF_INVESTIGATOR,-0.7981292358120862,-0.13160591992748422,1.7275756311531272,2007,1
4611,40D,10B,C ,320502.0,-0.9693871938909937,730106.0,0.3205071817975419,78962.0,CHIEF_INVESTIGATOR,-0.7981292358120862,0.5401930361342677,0.6627768333055782,2007,0
4612,97A,30B,A ,320602.0,-0.9693871938909937,730203.0,-0.45585391716814977,66887.0,CHIEF_INVESTIGATOR,-0.7981292358120862,1.2119919921960196,2.792374429000676,2007,1
4613,51C,20C,A ,290603.0,-0.19538454117758217,680303.0,-0.8440344666509956,41912.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.13160591992748422,-0.4020219645419708,2007,1
4614,196D,20C,B ,321201.0,0.9656194378925351,730210.0,1.0968682807632335,68202.0,CHIEF_INVESTIGATOR,-2.9690173350426887,-0.13160591992748422,-0.7569548971578205,2007,1
4615,4D,10A,A ,270205.0,-0.9693871938909937,730107.0,-0.06767336768530394,23302.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,-0.7569548971578205,2007,0
4616,97A,30B,A ,270102.0,-0.9693871938909937,730105.0,1.0968682807632335,575052.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.8034048759892362,0.30784390068972856,2007,0
4617,166B,10A,G ,270203.0,-0.9693871938909937,770603.0,-1.4263052908752643,85642.0,CHIEF_INVESTIGATOR,-0.7981292358120862,3.8991878164430274,2.0825085637689766,2007,0
4618,97A,30B,B ,321204.0,-0.0018838779992292815,730211.0,1.0968682807632335,578662.0,CHIEF_INVESTIGATOR,1.9154808882261671,-0.13160591992748422,-0.4020219645419708,2007,0
4619,2B,10A,D ,270210.0,-0.19538454117758217,730104.0,-0.45585391716814977,14482.0,CHIEF_INVESTIGATOR,1.3727588634185166,-0.8034048759892362,-0.7569548971578205,2007,1
4620,56D,30C,A ,280102.0,0.9656194378925351,700299.0,1.0968682807632335,668387.0,CHIEF_INVESTIGATOR,1.3727588634185166,-0.8034048759892362,-0.04708903192612112,2007,0
4621,2B,10A,D ,260109.0,0.5786181115358293,780104.0,-0.06767336768530394,1012.0,CHIEF_INVESTIGATOR,-1.8835732854273874,-0.13160591992748422,-0.7569548971578205,2007,0
4622,2B,10A,C ,390403.0,-1.3563885202476995,750599.0,1.0968682807632335,43222.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,-0.7569548971578205,2007,1
4623,2B,10A,G ,279999.0,-0.9693871938909937,680501.0,-0.8440344666509956,35867.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.13160591992748422,-0.04708903192612112,2007,1
4624,2B,10A,B ,430101.0,-0.5823858675342879,750901.0,-0.8440344666509956,87202.0,CHIEF_INVESTIGATOR,-1.340851260619737,-0.8034048759892362,-0.4020219645419708,2007,0
4625,2B,10A,C ,270703.0,0.1916167851791236,770903.0,-0.06767336768530394,20357.0,PRINCIPAL_SUPERVISOR,0.2873148138032152,0.5401930361342677,-0.7569548971578205,2007,1
4626,2B,10A,C ,330399.0,0.9656194378925351,749999.0,1.0968682807632335,10997.0,CHIEF_INVESTIGATOR,-1.340851260619737,-0.13160591992748422,-0.7569548971578205,2007,1
4627,244D,10A,C ,300699.0,0.9656194378925351,620399.0,1.0968682807632335,65782.0,CHIEF_INVESTIGATOR,-1.340851260619737,-0.13160591992748422,-0.4020219645419708,2007,0
4628,2B,10A,C ,390114.0,-0.9693871938909937,750503.0,1.0968682807632335,92927.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.8034048759892362,-0.4020219645419708,2007,0
4629,2B,10A,D ,240401.0,-0.9693871938909937,671404.0,-0.45585391716814977,70682.0,CHIEF_INVESTIGATOR,-0.2554072110044355,0.5401930361342677,-0.4020219645419708,2007,1
4630,2B,10A,C ,300602.0,-0.5823858675342879,780105.0,-0.8440344666509956,8012.0,CHIEF_INVESTIGATOR,-0.2554072110044355,0.5401930361342677,1.0177097659214278,2007,1
4631,2B,10A,F ,380106.0,-0.19538454117758217,750312.0,-0.45585391716814977,66957.0,CHIEF_INVESTIGATOR,-2.426295310235038,-0.13160591992748422,-0.4020219645419708,2007,0
4632,2B,10A,E ,280211.0,-1.3563885202476995,750203.0,1.0968682807632335,13812.0,CHIEF_INVESTIGATOR,1.3727588634185166,-0.8034048759892362,-0.04708903192612112,2007,0
